datetime,M_1_OPEN,M_1_HIGH,M_1_LOW,M_1_CLOSE,M_15_OPEN,M_15_HIGH,M_15_LOW,M_15_CLOSE
2024-08-13 18:32:00,2.57,2.57,2.57,2.57,2.59,2.59,2.56,2.57
2024-08-13 18:33:00,2.56,2.56,2.56,2.56,2.59,2.59,2.56,2.57
2024-08-13 18:36:00,2.56,2.5698,2.56,2.5698,2.59,2.59,2.56,2.57
2024-08-13 18:37:00,2.56,2.5601,2.56,2.5601,2.59,2.59,2.56,2.57
2024-08-13 18:38:00,2.56,2.57,2.56,2.56,2.59,2.59,2.56,2.57
2024-08-13 18:39:00,2.565,2.565,2.56,2.56,2.59,2.59,2.56,2.57
2024-08-13 18:40:00,2.5601,2.5601,2.56,2.56,2.59,2.59,2.56,2.57
2024-08-13 18:41:00,2.57,2.57,2.565,2.57,2.59,2.59,2.56,2.57
2024-08-13 18:43:00,2.57,2.57,2.57,2.57,2.59,2.59,2.56,2.57
2024-08-13 18:44:00,2.5602,2.5602,2.56,2.56,2.59,2.59,2.56,2.57
2024-08-13 18:45:00,2.56,2.57,2.56,2.57,2.57,2.57,2.56,2.56
2024-08-13 18:46:00,2.58,2.58,2.57,2.58,2.57,2.57,2.56,2.56
2024-08-13 18:47:00,2.57,2.57,2.56,2.57,2.57,2.57,2.56,2.56
2024-08-13 18:49:00,2.56,2.57,2.56,2.57,2.57,2.57,2.56,2.56
2024-08-13 18:51:00,2.57,2.57,2.57,2.57,2.57,2.57,2.56,2.56
2024-08-13 18:52:00,2.5701,2.5701,2.5701,2.5701,2.57,2.57,2.56,2.56
2024-08-13 18:53:00,2.58,2.58,2.58,2.58,2.57,2.57,2.56,2.56
2024-08-13 18:54:00,2.575,2.575,2.575,2.575,2.57,2.57,2.56,2.56
2024-08-13 18:55:00,2.57,2.57,2.56,2.56,2.57,2.57,2.56,2.56
2024-08-13 18:56:00,2.565,2.565,2.565,2.565,2.57,2.57,2.56,2.56
2024-08-13 18:57:00,2.57,2.57,2.57,2.57,2.57,2.57,2.56,2.56
2024-08-13 18:58:00,2.56,2.56,2.56,2.56,2.57,2.57,2.56,2.56
2024-08-13 18:59:00,2.57,2.57,2.56,2.56,2.57,2.57,2.56,2.56
2024-08-13 19:00:00,2.56,2.56,2.56,2.56,2.56,2.58,2.56,2.56
2024-08-13 19:01:00,2.565,2.57,2.56,2.5699,2.56,2.58,2.56,2.56
2024-08-13 19:02:00,2.57,2.57,2.57,2.57,2.56,2.58,2.56,2.56
2024-08-13 19:03:00,2.57,2.57,2.56,2.57,2.56,2.58,2.56,2.56
2024-08-13 19:04:00,2.57,2.57,2.57,2.57,2.56,2.58,2.56,2.56
2024-08-13 19:05:00,2.56,2.57,2.56,2.57,2.56,2.58,2.56,2.56
2024-08-13 19:07:00,2.57,2.58,2.57,2.58,2.56,2.58,2.56,2.56
2024-08-13 19:08:00,2.57,2.575,2.57,2.575,2.56,2.58,2.56,2.56
2024-08-13 19:09:00,2.5798,2.5798,2.5701,2.575,2.56,2.58,2.56,2.56
2024-08-13 19:11:00,2.575,2.58,2.5701,2.58,2.56,2.58,2.56,2.56
2024-08-13 19:12:00,2.575,2.575,2.575,2.575,2.56,2.58,2.56,2.56
2024-08-13 19:13:00,2.57,2.57,2.57,2.57,2.56,2.58,2.56,2.56
2024-08-13 19:15:00,2.58,2.58,2.58,2.58,2.56,2.58,2.56,2.57
2024-08-13 19:16:00,2.57,2.57,2.57,2.57,2.56,2.58,2.56,2.57
2024-08-13 19:17:00,2.565,2.5703,2.565,2.5703,2.56,2.58,2.56,2.57
2024-08-13 19:18:00,2.57,2.5701,2.57,2.57,2.56,2.58,2.56,2.57
2024-08-13 19:20:00,2.57,2.57,2.57,2.57,2.56,2.58,2.56,2.57
2024-08-13 19:21:00,2.575,2.58,2.57,2.58,2.56,2.58,2.56,2.57
2024-08-13 19:22:00,2.581,2.61,2.58,2.6,2.56,2.58,2.56,2.57
2024-08-13 19:23:00,2.6,2.61,2.6,2.6,2.56,2.58,2.56,2.57
2024-08-13 19:24:00,2.6,2.6,2.585,2.59,2.56,2.58,2.56,2.57
2024-08-13 19:25:00,2.58,2.58,2.58,2.58,2.56,2.58,2.56,2.57
2024-08-13 19:27:00,2.59,2.59,2.59,2.59,2.56,2.58,2.56,2.57
2024-08-13 19:28:00,2.59,2.59,2.5898,2.5898,2.56,2.58,2.56,2.57
2024-08-13 19:29:00,2.58,2.58,2.58,2.58,2.56,2.58,2.56,2.57
2024-08-13 19:30:00,2.585,2.585,2.585,2.585,2.58,2.61,2.565,2.58
2024-08-13 19:31:00,2.5801,2.5801,2.5801,2.5801,2.58,2.61,2.565,2.58
2024-08-13 19:32:00,2.59,2.59,2.58,2.58,2.58,2.61,2.565,2.58
2024-08-13 19:33:00,2.58,2.58,2.58,2.58,2.58,2.61,2.565,2.58
2024-08-13 19:34:00,2.59,2.59,2.58,2.58,2.58,2.61,2.565,2.58
2024-08-13 19:35:00,2.59,2.59,2.58,2.58,2.58,2.61,2.565,2.58
2024-08-13 19:37:00,2.58,2.59,2.58,2.59,2.58,2.61,2.565,2.58
2024-08-13 19:38:00,2.59,2.59,2.59,2.59,2.58,2.61,2.565,2.58
2024-08-13 19:39:00,2.58,2.58,2.57,2.57,2.58,2.61,2.565,2.58
2024-08-13 19:40:00,2.57,2.58,2.56,2.58,2.58,2.61,2.565,2.58
2024-08-13 19:41:00,2.56,2.56,2.56,2.56,2.58,2.61,2.565,2.58
2024-08-13 19:42:00,2.56,2.56,2.56,2.56,2.58,2.61,2.565,2.58
2024-08-13 19:44:00,2.56,2.57,2.56,2.56,2.58,2.61,2.565,2.58
2024-08-13 19:45:00,2.5699,2.5699,2.55,2.555,2.585,2.59,2.56,2.56
2024-08-13 19:47:00,2.55,2.55,2.55,2.55,2.585,2.59,2.56,2.56
2024-08-13 19:48:00,2.55,2.555,2.55,2.5502,2.585,2.59,2.56,2.56
2024-08-13 19:49:00,2.55,2.56,2.55,2.55,2.585,2.59,2.56,2.56
2024-08-13 19:50:00,2.56,2.56,2.55,2.55,2.585,2.59,2.56,2.56
2024-08-13 19:51:00,2.5501,2.56,2.55,2.555,2.585,2.59,2.56,2.56
2024-08-13 19:52:00,2.555,2.56,2.55,2.55,2.585,2.59,2.56,2.56
2024-08-13 19:53:00,2.56,2.5603,2.56,2.56,2.585,2.59,2.56,2.56
2024-08-13 19:54:00,2.54,2.54,2.54,2.54,2.585,2.59,2.56,2.56
2024-08-13 19:55:00,2.5303,2.54,2.525,2.53,2.585,2.59,2.56,2.56
2024-08-13 19:56:00,2.54,2.54,2.53,2.53,2.585,2.59,2.56,2.56
2024-08-13 19:57:00,2.53,2.54,2.53,2.5301,2.585,2.59,2.56,2.56
2024-08-13 19:58:00,2.535,2.54,2.52,2.53,2.585,2.59,2.56,2.56
2024-08-13 19:59:00,2.52,2.53,2.52,2.52,2.585,2.59,2.56,2.56
2024-08-14 04:00:00,2.59,2.62,2.57,2.61,2.5699,2.5699,2.52,2.52
2024-08-14 04:01:00,2.61,2.62,2.6,2.6,2.59,2.62,2.57,2.61
2024-08-14 04:02:00,2.6,2.6,2.53,2.53,2.59,2.62,2.57,2.61
2024-08-14 04:03:00,2.53,2.58,2.45,2.47,2.59,2.62,2.57,2.61
2024-08-14 04:04:00,2.46,2.51,2.44,2.51,2.59,2.62,2.57,2.61
2024-08-14 04:05:00,2.5,2.57,2.49,2.57,2.59,2.62,2.57,2.61
2024-08-14 04:06:00,2.57,2.57,2.56,2.56,2.59,2.62,2.57,2.61
2024-08-14 04:07:00,2.52,2.52,2.52,2.52,2.59,2.62,2.57,2.61
2024-08-14 04:08:00,2.53,2.55,2.53,2.53,2.59,2.62,2.57,2.61
2024-08-14 04:09:00,2.52,2.53,2.51,2.53,2.59,2.62,2.57,2.61
2024-08-14 04:10:00,2.56,2.56,2.53,2.54,2.59,2.62,2.57,2.61
2024-08-14 04:11:00,2.53,2.53,2.53,2.53,2.59,2.62,2.57,2.61
2024-08-14 04:12:00,2.53,2.57,2.53,2.53,2.59,2.62,2.57,2.61
2024-08-14 04:13:00,2.53,2.54,2.52,2.52,2.59,2.62,2.57,2.61
2024-08-14 04:14:00,2.52,2.52,2.51,2.51,2.59,2.62,2.57,2.61
2024-08-14 04:15:00,2.52,2.52,2.48,2.51,2.61,2.62,2.44,2.51
2024-08-14 04:16:00,2.5,2.5,2.45,2.47,2.61,2.62,2.44,2.51
2024-08-14 04:17:00,2.47,2.48,2.47,2.47,2.61,2.62,2.44,2.51
2024-08-14 04:18:00,2.46,2.46,2.43,2.43,2.61,2.62,2.44,2.51
2024-08-14 04:19:00,2.43,2.48,2.43,2.48,2.61,2.62,2.44,2.51
2024-08-14 04:20:00,2.47,2.47,2.47,2.47,2.61,2.62,2.44,2.51
2024-08-14 04:21:00,2.48,2.5,2.48,2.49,2.61,2.62,2.44,2.51
2024-08-14 04:22:00,2.49,2.5,2.49,2.5,2.61,2.62,2.44,2.51
2024-08-14 04:23:00,2.49,2.49,2.49,2.49,2.61,2.62,2.44,2.51
2024-08-14 04:24:00,2.49,2.49,2.49,2.49,2.61,2.62,2.44,2.51
2024-08-14 04:25:00,2.48,2.5,2.48,2.5,2.61,2.62,2.44,2.51
2024-08-14 04:26:00,2.5,2.53,2.5,2.5,2.61,2.62,2.44,2.51
2024-08-14 04:27:00,2.51,2.52,2.51,2.52,2.61,2.62,2.44,2.51
2024-08-14 04:28:00,2.53,2.53,2.53,2.53,2.61,2.62,2.44,2.51
2024-08-14 04:29:00,2.52,2.52,2.51,2.51,2.61,2.62,2.44,2.51
2024-08-14 04:30:00,2.52,2.52,2.51,2.51,2.52,2.53,2.43,2.51
2024-08-14 04:32:00,2.51,2.55,2.51,2.55,2.52,2.53,2.43,2.51
2024-08-14 04:33:00,2.54,2.57,2.54,2.57,2.52,2.53,2.43,2.51
2024-08-14 04:34:00,2.57,2.57,2.57,2.57,2.52,2.53,2.43,2.51
2024-08-14 04:35:00,2.55,2.55,2.52,2.53,2.52,2.53,2.43,2.51
2024-08-14 04:36:00,2.56,2.56,2.56,2.56,2.52,2.53,2.43,2.51
2024-08-14 04:38:00,2.53,2.53,2.52,2.52,2.52,2.53,2.43,2.51
2024-08-14 04:39:00,2.52,2.52,2.52,2.52,2.52,2.53,2.43,2.51
2024-08-14 04:40:00,2.51,2.52,2.5,2.51,2.52,2.53,2.43,2.51
2024-08-14 04:42:00,2.53,2.53,2.51,2.53,2.52,2.53,2.43,2.51
2024-08-14 04:44:00,2.53,2.53,2.53,2.53,2.52,2.53,2.43,2.51
2024-08-14 04:45:00,2.51,2.56,2.51,2.53,2.52,2.57,2.5,2.53
2024-08-14 04:46:00,2.53,2.53,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:47:00,2.52,2.52,2.51,2.51,2.52,2.57,2.5,2.53
2024-08-14 04:48:00,2.52,2.52,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:49:00,2.53,2.53,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:50:00,2.52,2.52,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:51:00,2.52,2.52,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:52:00,2.52,2.55,2.52,2.55,2.52,2.57,2.5,2.53
2024-08-14 04:53:00,2.53,2.53,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:54:00,2.53,2.53,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:57:00,2.52,2.53,2.52,2.52,2.52,2.57,2.5,2.53
2024-08-14 04:58:00,2.54,2.54,2.54,2.54,2.52,2.57,2.5,2.53
2024-08-14 04:59:00,2.52,2.53,2.52,2.53,2.52,2.57,2.5,2.53
2024-08-14 05:00:00,2.53,2.54,2.53,2.54,2.51,2.56,2.51,2.53
2024-08-14 05:02:00,2.55,2.55,2.54,2.54,2.51,2.56,2.51,2.53
2024-08-14 05:05:00,2.52,2.52,2.52,2.52,2.51,2.56,2.51,2.53
2024-08-14 05:06:00,2.52,2.52,2.52,2.52,2.51,2.56,2.51,2.53
2024-08-14 05:08:00,2.53,2.53,2.52,2.52,2.51,2.56,2.51,2.53
2024-08-14 05:09:00,2.52,2.52,2.52,2.52,2.51,2.56,2.51,2.53
2024-08-14 05:10:00,2.53,2.53,2.53,2.53,2.51,2.56,2.51,2.53
2024-08-14 05:11:00,2.53,2.53,2.53,2.53,2.51,2.56,2.51,2.53
2024-08-14 05:13:00,2.54,2.57,2.54,2.57,2.51,2.56,2.51,2.53
2024-08-14 05:15:00,2.54,2.54,2.54,2.54,2.53,2.57,2.52,2.57
2024-08-14 05:16:00,2.55,2.57,2.54,2.54,2.53,2.57,2.52,2.57
2024-08-14 05:17:00,2.56,2.59,2.56,2.59,2.53,2.57,2.52,2.57
2024-08-14 05:18:00,2.58,2.59,2.58,2.59,2.53,2.57,2.52,2.57
2024-08-14 05:20:00,2.59,2.59,2.59,2.59,2.53,2.57,2.52,2.57
2024-08-14 05:21:00,2.58,2.58,2.57,2.57,2.53,2.57,2.52,2.57
2024-08-14 05:22:00,2.59,2.59,2.59,2.59,2.53,2.57,2.52,2.57
2024-08-14 05:26:00,2.59,2.59,2.56,2.56,2.53,2.57,2.52,2.57
2024-08-14 05:27:00,2.59,2.59,2.56,2.56,2.53,2.57,2.52,2.57
2024-08-14 05:29:00,2.59,2.59,2.59,2.59,2.53,2.57,2.52,2.57
2024-08-14 05:30:00,2.59,2.6,2.59,2.6,2.54,2.59,2.54,2.59
2024-08-14 05:31:00,2.6,2.6,2.6,2.6,2.54,2.59,2.54,2.59
2024-08-14 05:32:00,2.6,2.6,2.6,2.6,2.54,2.59,2.54,2.59
2024-08-14 05:33:00,2.62,2.63,2.62,2.63,2.54,2.59,2.54,2.59
2024-08-14 05:34:00,2.63,2.65,2.63,2.65,2.54,2.59,2.54,2.59
2024-08-14 05:35:00,2.67,2.67,2.65,2.65,2.54,2.59,2.54,2.59
2024-08-14 05:36:00,2.64,2.65,2.64,2.65,2.54,2.59,2.54,2.59
2024-08-14 05:37:00,2.67,2.67,2.67,2.67,2.54,2.59,2.54,2.59
2024-08-14 05:38:00,2.66,2.66,2.66,2.66,2.54,2.59,2.54,2.59
2024-08-14 05:39:00,2.67,2.69,2.66,2.69,2.54,2.59,2.54,2.59
2024-08-14 05:40:00,2.69,2.7,2.68,2.69,2.54,2.59,2.54,2.59
2024-08-14 05:41:00,2.69,2.7,2.66,2.67,2.54,2.59,2.54,2.59
2024-08-14 05:42:00,2.67,2.67,2.66,2.67,2.54,2.59,2.54,2.59
2024-08-14 05:43:00,2.67,2.67,2.67,2.67,2.54,2.59,2.54,2.59
2024-08-14 05:44:00,2.67,2.67,2.67,2.67,2.54,2.59,2.54,2.59
2024-08-14 05:45:00,2.66,2.66,2.66,2.66,2.59,2.7,2.59,2.67
2024-08-14 05:46:00,2.66,2.66,2.66,2.66,2.59,2.7,2.59,2.67
2024-08-14 05:48:00,2.66,2.66,2.66,2.66,2.59,2.7,2.59,2.67
2024-08-14 05:49:00,2.66,2.66,2.66,2.66,2.59,2.7,2.59,2.67
2024-08-14 05:50:00,2.65,2.65,2.64,2.64,2.59,2.7,2.59,2.67
2024-08-14 05:51:00,2.64,2.64,2.64,2.64,2.59,2.7,2.59,2.67
2024-08-14 05:52:00,2.64,2.64,2.64,2.64,2.59,2.7,2.59,2.67
2024-08-14 05:53:00,2.64,2.64,2.64,2.64,2.59,2.7,2.59,2.67
2024-08-14 05:54:00,2.64,2.64,2.64,2.64,2.59,2.7,2.59,2.67
2024-08-14 05:59:00,2.64,2.64,2.63,2.63,2.59,2.7,2.59,2.67
2024-08-14 06:01:00,2.63,2.64,2.63,2.64,2.66,2.66,2.63,2.63
2024-08-14 06:02:00,2.64,2.64,2.64,2.64,2.66,2.66,2.63,2.63
2024-08-14 06:03:00,2.65,2.65,2.64,2.64,2.66,2.66,2.63,2.63
2024-08-14 06:04:00,2.61,2.61,2.61,2.61,2.66,2.66,2.63,2.63
2024-08-14 06:05:00,2.62,2.62,2.62,2.62,2.66,2.66,2.63,2.63
2024-08-14 06:06:00,2.61,2.61,2.6,2.6,2.66,2.66,2.63,2.63
2024-08-14 06:07:00,2.63,2.63,2.62,2.62,2.66,2.66,2.63,2.63
2024-08-14 06:09:00,2.63,2.64,2.62,2.62,2.66,2.66,2.63,2.63
2024-08-14 06:10:00,2.61,2.61,2.6,2.6,2.66,2.66,2.63,2.63
2024-08-14 06:11:00,2.6,2.6,2.6,2.6,2.66,2.66,2.63,2.63
2024-08-14 06:14:00,2.65,2.65,2.65,2.65,2.66,2.66,2.63,2.63
2024-08-14 06:15:00,2.63,2.63,2.62,2.62,2.63,2.65,2.6,2.65
2024-08-14 06:17:00,2.61,2.61,2.61,2.61,2.63,2.65,2.6,2.65
2024-08-14 06:20:00,2.61,2.61,2.6,2.6,2.63,2.65,2.6,2.65
2024-08-14 06:22:00,2.57,2.57,2.545,2.55,2.63,2.65,2.6,2.65
2024-08-14 06:23:00,2.54,2.54,2.53,2.53,2.63,2.65,2.6,2.65
2024-08-14 06:24:00,2.535,2.57,2.535,2.57,2.63,2.65,2.6,2.65
2024-08-14 06:25:00,2.56,2.59,2.55,2.58,2.63,2.65,2.6,2.65
2024-08-14 06:26:00,2.57,2.57,2.57,2.57,2.63,2.65,2.6,2.65
2024-08-14 06:27:00,2.57,2.58,2.57,2.58,2.63,2.65,2.6,2.65
2024-08-14 06:29:00,2.57,2.57,2.57,2.57,2.63,2.65,2.6,2.65
2024-08-14 06:31:00,2.58,2.58,2.58,2.58,2.63,2.63,2.53,2.57
2024-08-14 06:32:00,2.59,2.59,2.59,2.59,2.63,2.63,2.53,2.57
2024-08-14 06:33:00,2.59,2.59,2.59,2.59,2.63,2.63,2.53,2.57
2024-08-14 06:35:00,2.6,2.6,2.57,2.59,2.63,2.63,2.53,2.57
2024-08-14 06:36:00,2.6,2.6,2.6,2.6,2.63,2.63,2.53,2.57
2024-08-14 06:39:00,2.6,2.61,2.595,2.6,2.63,2.63,2.53,2.57
2024-08-14 06:40:00,2.6,2.6,2.595,2.6,2.63,2.63,2.53,2.57
2024-08-14 06:42:00,2.6,2.6,2.6,2.6,2.63,2.63,2.53,2.57
2024-08-14 06:43:00,2.61,2.61,2.61,2.61,2.63,2.63,2.53,2.57
2024-08-14 06:49:00,2.6,2.6,2.6,2.6,2.58,2.61,2.57,2.61
2024-08-14 06:50:00,2.6,2.6,2.6,2.6,2.58,2.61,2.57,2.61
2024-08-14 06:52:00,2.61,2.61,2.61,2.61,2.58,2.61,2.57,2.61
2024-08-14 06:56:00,2.61,2.61,2.61,2.61,2.58,2.61,2.57,2.61
2024-08-14 07:00:00,2.61,2.64,2.61,2.64,2.6,2.61,2.6,2.61
2024-08-14 07:01:00,2.64,2.649,2.64,2.649,2.6,2.61,2.6,2.61
2024-08-14 07:02:00,2.64,2.65,2.63,2.63,2.6,2.61,2.6,2.61
2024-08-14 07:03:00,2.63,2.63,2.63,2.63,2.6,2.61,2.6,2.61
2024-08-14 07:04:00,2.6,2.601,2.6,2.6,2.6,2.61,2.6,2.61
2024-08-14 07:05:00,2.59,2.59,2.58,2.58,2.6,2.61,2.6,2.61
2024-08-14 07:06:00,2.59,2.6,2.58,2.58,2.6,2.61,2.6,2.61
2024-08-14 07:07:00,2.59,2.59,2.59,2.59,2.6,2.61,2.6,2.61
2024-08-14 07:08:00,2.6,2.6,2.58,2.58,2.6,2.61,2.6,2.61
2024-08-14 07:09:00,2.58,2.59,2.58,2.59,2.6,2.61,2.6,2.61
2024-08-14 07:10:00,2.59,2.59,2.58,2.58,2.6,2.61,2.6,2.61
2024-08-14 07:11:00,2.58,2.58,2.53,2.53,2.6,2.61,2.6,2.61
2024-08-14 07:12:00,2.58,2.58,2.53,2.54,2.6,2.61,2.6,2.61
2024-08-14 07:13:00,2.58,2.58,2.55,2.55,2.6,2.61,2.6,2.61
2024-08-14 07:14:00,2.55,2.55,2.54,2.54,2.6,2.61,2.6,2.61
2024-08-14 07:15:00,2.54,2.54,2.54,2.54,2.61,2.65,2.53,2.54
2024-08-14 07:16:00,2.54,2.54,2.53,2.53,2.61,2.65,2.53,2.54
2024-08-14 07:17:00,2.52,2.52,2.52,2.52,2.61,2.65,2.53,2.54
2024-08-14 07:18:00,2.52,2.52,2.52,2.52,2.61,2.65,2.53,2.54
2024-08-14 07:19:00,2.52,2.52,2.52,2.52,2.61,2.65,2.53,2.54
2024-08-14 07:20:00,2.52,2.525,2.52,2.525,2.61,2.65,2.53,2.54
2024-08-14 07:21:00,2.52,2.52,2.52,2.52,2.61,2.65,2.53,2.54
2024-08-14 07:22:00,2.52,2.54,2.52,2.54,2.61,2.65,2.53,2.54
2024-08-14 07:23:00,2.54,2.55,2.54,2.54,2.61,2.65,2.53,2.54
2024-08-14 07:24:00,2.54,2.55,2.54,2.55,2.61,2.65,2.53,2.54
2024-08-14 07:25:00,2.55,2.55,2.55,2.55,2.61,2.65,2.53,2.54
2024-08-14 07:26:00,2.56,2.6,2.56,2.56,2.61,2.65,2.53,2.54
2024-08-14 07:27:00,2.58,2.59,2.58,2.59,2.61,2.65,2.53,2.54
2024-08-14 07:28:00,2.59,2.59,2.59,2.59,2.61,2.65,2.53,2.54
2024-08-14 07:29:00,2.6,2.63,2.6,2.63,2.61,2.65,2.53,2.54
2024-08-14 07:30:00,2.6,2.6,2.6,2.6,2.54,2.63,2.52,2.63
2024-08-14 07:32:00,2.58,2.58,2.58,2.58,2.54,2.63,2.52,2.63
2024-08-14 07:33:00,2.58,2.58,2.58,2.58,2.54,2.63,2.52,2.63
2024-08-14 07:35:00,2.55,2.55,2.54,2.54,2.54,2.63,2.52,2.63
2024-08-14 07:36:00,2.53,2.53,2.53,2.53,2.54,2.63,2.52,2.63
2024-08-14 07:37:00,2.52,2.55,2.52,2.54,2.54,2.63,2.52,2.63
2024-08-14 07:38:00,2.55,2.58,2.55,2.58,2.54,2.63,2.52,2.63
2024-08-14 07:41:00,2.57,2.57,2.57,2.57,2.54,2.63,2.52,2.63
2024-08-14 07:42:00,2.57,2.58,2.57,2.58,2.54,2.63,2.52,2.63
2024-08-14 07:45:00,2.56,2.56,2.53,2.53,2.6,2.6,2.52,2.58
2024-08-14 07:46:00,2.525,2.53,2.52,2.52,2.6,2.6,2.52,2.58
2024-08-14 07:47:00,2.52,2.52,2.52,2.52,2.6,2.6,2.52,2.58
2024-08-14 07:48:00,2.52,2.53,2.52,2.52,2.6,2.6,2.52,2.58
2024-08-14 07:49:00,2.53,2.53,2.53,2.53,2.6,2.6,2.52,2.58
2024-08-14 07:50:00,2.53,2.53,2.52,2.52,2.6,2.6,2.52,2.58
2024-08-14 07:51:00,2.52,2.52,2.52,2.52,2.6,2.6,2.52,2.58
2024-08-14 07:52:00,2.53,2.53,2.53,2.53,2.6,2.6,2.52,2.58
2024-08-14 07:54:00,2.52,2.55,2.52,2.55,2.6,2.6,2.52,2.58
2024-08-14 07:55:00,2.54,2.55,2.54,2.55,2.6,2.6,2.52,2.58
2024-08-14 07:57:00,2.54,2.54,2.37,2.4,2.6,2.6,2.52,2.58
2024-08-14 07:58:00,2.45,2.51,2.45,2.48,2.6,2.6,2.52,2.58
2024-08-14 07:59:00,2.48,2.49,2.48,2.48,2.6,2.6,2.52,2.58
2024-08-14 08:00:00,2.64,2.679,2.4,2.48,2.56,2.56,2.37,2.48
2024-08-14 08:01:00,2.47,2.61,2.44,2.45,2.56,2.56,2.37,2.48
2024-08-14 08:02:00,2.47,2.5,2.4509,2.5,2.56,2.56,2.37,2.48
2024-08-14 08:03:00,2.5,2.51,2.5,2.51,2.56,2.56,2.37,2.48
2024-08-14 08:04:00,2.51,2.51,2.5,2.5,2.56,2.56,2.37,2.48
2024-08-14 08:05:00,2.49,2.51,2.49,2.51,2.56,2.56,2.37,2.48
2024-08-14 08:06:00,2.51,2.52,2.51,2.52,2.56,2.56,2.37,2.48
2024-08-14 08:07:00,2.51,2.52,2.51,2.52,2.56,2.56,2.37,2.48
2024-08-14 08:08:00,2.51,2.52,2.51,2.52,2.56,2.56,2.37,2.48
2024-08-14 08:09:00,2.52,2.53,2.51,2.53,2.56,2.56,2.37,2.48
2024-08-14 08:10:00,2.53,2.54,2.52,2.54,2.56,2.56,2.37,2.48
2024-08-14 08:11:00,2.53,2.54,2.52,2.54,2.56,2.56,2.37,2.48
2024-08-14 08:12:00,2.54,2.55,2.54,2.55,2.56,2.56,2.37,2.48
2024-08-14 08:13:00,2.55,2.55,2.5491,2.55,2.56,2.56,2.37,2.48
2024-08-14 08:14:00,2.53,2.55,2.53,2.55,2.56,2.56,2.37,2.48
2024-08-14 08:15:00,2.54,2.55,2.54,2.55,2.64,2.679,2.4,2.55
2024-08-14 08:16:00,2.56,2.56,2.53,2.53,2.64,2.679,2.4,2.55
2024-08-14 08:17:00,2.55,2.56,2.55,2.56,2.64,2.679,2.4,2.55
2024-08-14 08:18:00,2.56,2.56,2.55,2.56,2.64,2.679,2.4,2.55
2024-08-14 08:19:00,2.569,2.57,2.569,2.57,2.64,2.679,2.4,2.55
2024-08-14 08:20:00,2.55,2.55,2.53,2.5498,2.64,2.679,2.4,2.55
2024-08-14 08:21:00,2.53,2.54,2.53,2.54,2.64,2.679,2.4,2.55
2024-08-14 08:22:00,2.54,2.54,2.53,2.54,2.64,2.679,2.4,2.55
2024-08-14 08:23:00,2.54,2.54,2.52,2.52,2.64,2.679,2.4,2.55
2024-08-14 08:24:00,2.53,2.53,2.52,2.52,2.64,2.679,2.4,2.55
2024-08-14 08:25:00,2.53,2.53,2.52,2.53,2.64,2.679,2.4,2.55
2024-08-14 08:26:00,2.53,2.53,2.52,2.52,2.64,2.679,2.4,2.55
2024-08-14 08:27:00,2.52,2.53,2.51,2.52,2.64,2.679,2.4,2.55
2024-08-14 08:28:00,2.51,2.51,2.51,2.51,2.64,2.679,2.4,2.55
2024-08-14 08:29:00,2.51,2.51,2.51,2.51,2.64,2.679,2.4,2.55
2024-08-14 08:30:00,2.53,2.58,2.53,2.58,2.54,2.57,2.51,2.51
2024-08-14 08:31:00,2.58,2.58,2.52,2.52,2.54,2.57,2.51,2.51
2024-08-14 08:33:00,2.54,2.55,2.54,2.55,2.54,2.57,2.51,2.51
2024-08-14 08:34:00,2.5786,2.5786,2.54,2.54,2.54,2.57,2.51,2.51
2024-08-14 08:35:00,2.53,2.569,2.53,2.569,2.54,2.57,2.51,2.51
2024-08-14 08:36:00,2.56,2.57,2.53,2.53,2.54,2.57,2.51,2.51
2024-08-14 08:37:00,2.56,2.56,2.56,2.56,2.54,2.57,2.51,2.51
2024-08-14 08:38:00,2.53,2.53,2.52,2.52,2.54,2.57,2.51,2.51
2024-08-14 08:39:00,2.52,2.52,2.52,2.52,2.54,2.57,2.51,2.51
2024-08-14 08:40:00,2.56,2.58,2.54,2.54,2.54,2.57,2.51,2.51
2024-08-14 08:41:00,2.54,2.54,2.54,2.54,2.54,2.57,2.51,2.51
2024-08-14 08:42:00,2.54,2.54,2.53,2.53,2.54,2.57,2.51,2.51
2024-08-14 08:43:00,2.53,2.53,2.52,2.52,2.54,2.57,2.51,2.51
2024-08-14 08:44:00,2.52,2.52,2.51,2.51,2.54,2.57,2.51,2.51
2024-08-14 08:45:00,2.5199,2.52,2.51,2.5101,2.53,2.58,2.51,2.51
2024-08-14 08:46:00,2.5394,2.54,2.5394,2.54,2.53,2.58,2.51,2.51
2024-08-14 08:47:00,2.539,2.539,2.5326,2.5326,2.53,2.58,2.51,2.51
2024-08-14 08:48:00,2.52,2.52,2.51,2.51,2.53,2.58,2.51,2.51
2024-08-14 08:49:00,2.52,2.52,2.52,2.52,2.53,2.58,2.51,2.51
